chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_cqt,chroma_cens,melspectrogram,mfcc,rms,spectral_contrast,poly_features,tonnetz,tempogram
0.34556052,2081.150421827569,2257.624296589924,4112.300133483698,0.05422089888587014,0.4041823,0.22911257599405271,7.6541557,-3.4396923,0.19331495,21.217300096584317,2.262336859989409,0.04520396398082686,0.2622985497872219
0.5938266,2210.882309649813,2867.2535501492944,4701.796568879402,0.03514490884072927,0.40161338,0.22648298052435134,9.169036,1.3374157,0.19381216,21.297838511213204,1.3047007435487858,-0.0021246688007604242,0.1686017627489314
0.44564077,2988.8459499128394,3183.1678632422004,6615.676662574981,0.06632624979816487,0.39623314,0.235877824018901,2.7481995,1.3851581,0.11827633,22.0899480038147,1.3433575798488742,0.013656447986608212,0.23288219391069237
0.47151554,2515.703972214752,3038.2415000502106,5315.367858697756,0.0551045856939267,0.45090282,0.24890953061506385,9.994089,4.6199284,0.22997756,21.56907754664888,2.8960827456549283,0.014523808719080504,0.2236078705944779
0.3897843,2837.25700459089,2998.1144858244575,5734.256992399139,0.06866439558279452,0.53166825,0.264317533713138,9.862933,0.42261127,0.22407107,21.977176211099316,2.6889272052579516,0.0007115584824217576,0.1884280696871495
0.5177264,2395.7678783137044,2883.2053640065687,4965.086643467009,0.05363591050455271,0.5252856,0.2539469105249764,12.469681,4.585599,0.23433761,20.820478624281474,2.434858981527773,-0.02221650783613078,0.15403678083036695
0.38650057,2523.0682276156217,2711.0119956515496,4997.669779774575,0.06919123789866824,0.4619625,0.25580860658596355,15.02792,6.423743,0.29506478,20.50430949861795,4.049500898733585,-0.006586988227235347,0.2738670273957268
0.3967874,2350.1127397991822,3379.6485322337126,6023.696908862229,0.02259473087480606,0.39703226,0.2257418171405701,4.360356,3.873511,0.134691,18.244782001887433,1.005010594821978,-0.04800127091266989,0.28040648930657186
0.45920998,3200.8507499128095,3545.0389462333155,7043.724074230844,0.07148991175417536,0.4027238,0.24163828150811006,17.78893,5.9455338,0.30809402,20.660233715460873,3.9701940295111764,0.023402609697828196,0.23961017057099168
0.4861599,2484.2705789110787,3202.6319505303322,5437.8337848297215,0.04408959197714173,0.49428242,0.24664649235697333,18.23205,4.3919864,0.2658406,21.69792368754548,2.282215011928461,0.01664835817620463,0.20421761217559395
0.33777353,2890.7730764985135,3333.1784406560255,6009.763659781347,0.06671330813026966,0.37734616,0.22008578626687114,4.544362,-7.43656,0.13695215,24.46896991410725,1.410128741473509,0.01987068468634368,0.22197738791494837
0.42466584,3185.7063274832085,3032.1179917574027,6315.086813534007,0.08385765709792689,0.42188534,0.25011710280381466,13.351912,4.467575,0.27565226,19.814082497906337,4.216079475651299,0.02347537594020421,0.28101637543927127
0.30558848,1195.2434845213031,1395.819039589809,2181.9868058243032,0.04019495517505248,0.33300227,0.19791764586185,2.621469,-1.4137317,0.115613356,22.56756954515494,1.1644285298701582,-0.00913258401738989,0.3012996166142425
0.36975354,2393.490441321989,2565.5096092660415,4211.682865863245,0.06899003461033537,0.44896805,0.2390972705041727,12.692708,-0.4475294,0.2740137,21.233652552513842,3.579786843090377,0.01403679901250726,0.29989271000826095
0.5168463,3366.9551769862537,3166.0724728696096,6677.751287218218,0.09069585729028454,0.5086889,0.2622750641378503,9.485818,0.58766395,0.2201555,19.51490186085825,3.303116646551865,0.014641771438505168,0.14334939997012772
0.5880435,2676.5902645796573,2917.977057222648,5481.19185598273,0.0547733216093455,0.48758325,0.26226671244018035,12.062334,6.7335896,0.25281218,19.66623964447062,3.13150449203394,0.02320043488267647,0.25291027792935766
0.5123544,3066.115143784969,2869.830453464839,5982.555490972088,0.09140823873409012,0.62024224,0.2769582281152264,10.096718,4.831812,0.24581707,19.752182707377937,3.926143283821622,-0.0017193477685594654,0.2654292552285185
0.54382575,2388.374666068052,2850.689544618201,4907.05366105118,0.05269175213945228,0.5536878,0.2642568709024933,26.583117,7.542976,0.36728862,18.6207958336668,4.572400273048456,0.01111037551573039,0.28087496682193286
0.5823508,2482.5582636315835,2470.5017016417473,4928.661863722668,0.06597743483358255,0.5212302,0.26741737942028304,2.441544,1.9413353,0.11265984,19.71262453505337,1.5271470043231525,0.015827611135234596,0.2741580770377956
0.5273846,3173.250818059996,3244.0253765034645,6640.401513067192,0.08291716686674669,0.5564253,0.2687159024672864,14.157172,7.5843835,0.2805092,18.704170172808393,4.283579405101741,-0.023259459427647174,0.256966507723187
0.5652733,2677.407771978033,2958.1161456766563,5442.167091960139,0.052504361393680275,0.35672542,0.22008570489770735,10.7745285,2.1024508,0.22279845,21.23996439311449,2.158646129265801,-0.06176187121908968,0.20190105523323004
0.6529318,1631.4450800962518,2398.325710242446,3758.985603261658,0.01726283495854482,0.5343618,0.24874242167307195,27.716208,7.563963,0.35292745,18.452299825245372,2.498737068837755,-0.0019080765967671347,0.1090388871412222
0.35957465,1138.8680977535325,1305.9444343996379,1777.155920447949,0.03617018737319489,0.43548796,0.24285747488879636,5.745933,-1.934096,0.16204746,19.825335109721994,1.667610790032149,0.04048480408530784,0.277190672085907
0.41688567,2217.5001704263263,2312.3220125821135,4011.4007436085044,0.06509223864984591,0.44733903,0.24227297752670757,0.9831015,-3.5745342,0.07204973,21.799311239586515,0.9290680740454029,-0.011928166163493861,0.23866018555387083
0.48742384,2593.743276977384,2720.597546032579,4996.103122581269,0.07324166508708746,0.4690842,0.258561939699706,6.106349,3.292735,0.185281,20.17283894202861,2.660468315238387,-0.026245131403920423,0.20835388563728682
0.6038495,3099.2409263499694,3791.689293826388,7383.6386854803595,0.06168058451450755,0.56659156,0.27286757932108685,14.374078,5.027323,0.24332993,19.67202067402243,2.534426067189699,-0.017428529909531105,0.17786389623048204
0.33543774,1831.027993171232,2110.8346673747733,3291.288431362471,0.05007483695232479,0.4946482,0.2587895099506994,11.482102,0.4586249,0.23901944,19.98374655617868,3.0492814889186177,0.03395937577072079,0.29320515447924533
0.42052373,2545.5252846561525,2785.852210288324,4902.462022149526,0.06475343646230422,0.48058748,0.2512984550282717,21.98403,8.071374,0.35597005,19.06802231528583,5.103683015080427,0.031077805049127556,0.28543396580999575
0.51867104,2629.797021475888,2913.6183528459383,5659.45744470177,0.0531390099899609,0.39802015,0.23964777995845474,2.3679733,-0.56694496,0.098566435,19.765468313885982,1.1952287626694351,-0.011753370202772595,0.19225364843685705
0.4719579,3297.919211123263,3452.6463450170922,7060.865637244824,0.08291190160274636,0.39404672,0.25064945321572163,3.3112614,3.977088,0.13810529,20.062087097766454,2.1284747153442476,0.005635749892254097,0.26057154826939416
0.5554618,2784.5009946644473,2818.189561681386,5534.491533686871,0.07056745505219632,0.5443559,0.26241793527235996,7.2435837,3.7166314,0.20275511,20.093480782259224,2.8617092564498376,0.03101894732561991,0.2819739235550679
0.44841832,2773.2782665264294,3377.987306507829,6328.070068359375,0.06295582267994916,0.45622942,0.24953424633223104,2.8099644,1.5463756,0.11835234,20.619493066527145,1.4487979499879078,0.011722588287359968,0.23666032788494906
0.32029316,2666.157337974992,2957.5425708132443,5583.49957067531,0.06069040774204418,0.36613706,0.22357317693350037,8.308996,-7.697379,0.19317703,23.95074624328867,1.9073133145288477,0.042314895941084375,0.2253350284402646
0.44943222,1788.8937682479655,2226.143230229405,3378.6379031721654,0.04068430003580379,0.40787098,0.22769758090129952,2.3335187,-2.1063893,0.106391884,21.030364895138568,1.0933829531338901,0.04077461999241006,0.20192190131376275
0.55247384,1971.3666518806226,2692.1542611820405,4071.358714384191,0.03481785696734835,0.45495698,0.24902540210256222,12.335614,4.6174655,0.23255533,20.265739271281188,2.2352098406220984,0.02272823105235753,0.23106122334191523
0.65127057,2055.7916372588015,2495.8868195527384,4433.064860529944,0.035083033213285306,0.3951636,0.23400932474543887,23.279768,2.6882555,0.2978917,20.41021515220089,1.8340689876326841,-0.052618952735535074,0.13070141152882375
0.42358845,1807.9472709844356,1884.4711500292258,3545.3785615808824,0.05248622255919912,0.46942848,0.2579596556056091,9.784261,2.4760041,0.22410697,20.718821591708743,2.765823778433522,0.013040556067382464,0.20258906398227147
0.49891314,3441.7172480663903,3329.417028900644,7056.015666571933,0.0896016827783745,0.49266833,0.26548247047771445,14.104229,7.6757026,0.28078198,19.69416673682802,4.058026623152007,0.019000700867466806,0.25509782916692675
0.48185694,3397.244957047846,3305.2667330332724,6782.325654871323,0.08353037706310594,0.67627406,0.2791373869515662,16.728285,4.403319,0.27788734,20.55645015789165,3.3428179255185024,0.0005472175983603852,0.2597441318225435
0.49667785,3081.526761608723,3012.2249628859836,6234.887298489502,0.08933343512843733,0.5513605,0.2731529716575454,1.6775913,1.378464,0.09983789,19.511585776369014,1.6728238510626565,0.037100851982118134,0.253434309261556
0.5440911,2690.818632284583,2911.122717254403,5313.917867465654,0.06450236234844815,0.33542845,0.2336218833617739,14.840982,8.039255,0.2917961,20.341267639558925,4.086437361504527,0.011956766307340386,0.2596989081161593
0.53902143,2933.434061027774,3232.9616263499124,6445.211026690693,0.06495546464199715,0.3985339,0.23778314607003265,2.8569798,2.6447942,0.123217605,20.038006738819863,1.6182365349522088,0.02168783970031669,0.2784976527941733
0.6236836,737.0703944112944,1080.2026028722487,1393.7665720842201,0.01782465617826078,0.31329376,0.20907237988021948,21.363117,5.4733777,0.2943432,19.257929364512812,2.092515557359166,0.0022007617599486945,0.22551285495795362
0.6167025,2754.234001454743,2820.8386660522788,5715.815437246033,0.05927373581011352,0.50315094,0.25901078310171105,14.815827,8.597375,0.2830922,18.66572934396946,3.858811576531885,-0.006312155021156918,0.2816241703653308
0.55149806,2198.7976427594463,2685.318683888374,4625.497030252273,0.047907856124906105,0.44329947,0.25475555409822354,18.202753,7.3619137,0.30315417,18.560979377805886,3.7286488445453507,0.03461437470049565,0.21773869372597163
0.38479158,2177.0694967103905,2092.1400531678923,4021.6590149114745,0.06594468489150046,0.45767975,0.25069838151594187,2.819141,-5.4471703,0.12848078,20.253145975629906,1.8406240077510008,0.0017873630489702594,0.2880880172527584
0.40114602,2737.804680866831,3256.678452205101,6128.137943988245,0.061957072302605255,0.38086474,0.23232907373188758,4.607862,1.9685574,0.15552491,21.269269375707466,2.0030901863532242,0.04371809091304847,0.25897196680145584
0.43296054,3296.8658753873106,3693.331811236813,7466.8798487991,0.07665412656290586,0.4939556,0.2596763423831148,15.518713,6.7289352,0.2927992,20.25640377728949,3.935652439740116,-0.0024817738849724157,0.25540051963753346
0.40849173,1775.4275767914778,2266.688108092785,3437.079216452206,0.03703089130388998,0.43795514,0.24656718219772902,2.145938,-0.6154061,0.09691746,21.752505886896945,0.9238624913954708,0.024841129876382092,0.2133931936180923
0.33685008,3005.183954094195,3245.297549872224,6486.035779828996,0.08315117274980167,0.36448148,0.21704935187755264,10.877778,4.8899593,0.2522696,20.426878566122042,3.6820153026315863,0.09059593072613864,0.31372001688208045
0.47248298,2704.8568881189294,2886.940541373745,5730.390349113535,0.0692405558714714,0.45214456,0.2556350319266147,9.4829645,4.221852,0.23133677,19.976603973194372,3.4573920591998615,0.036191588351383135,0.27261618182806424
0.3573686,2911.5410002973667,2673.4684449772376,5068.619350752225,0.08777763737073777,0.37670335,0.22733864250321442,1.0492228,-19.300259,0.068598956,23.556959799937424,0.7374641372180084,0.02136552216118377,0.20019386487558388
0.52678907,3537.8781120739386,3150.2126504717926,6692.19286655863,0.10962837766685621,0.6041339,0.27481847296020007,2.4176767,0.37732372,0.1170889,20.391227463279954,1.7694697744699759,0.002659967144475575,0.2854673675106955
0.3655587,2518.744773401315,2933.2884954418823,5396.284036075368,0.04882823304760501,0.53834254,0.26328979207815556,9.275785,3.504042,0.1945208,20.79249376616233,1.845857004267475,-0.010954009908083356,0.18558971317040435
0.420494,2897.656928931179,3107.9930579560064,6091.471499038555,0.06609324431526997,0.53353417,0.26036546222733825,12.109705,1.4715956,0.22105837,20.057268320815314,2.1754032889789263,-0.02256671116218477,0.13988690607045706
0.39112908,1305.033952614771,1731.4518608654187,2250.0197277718653,0.03541646483154665,0.43041745,0.2354140044380206,3.10119,-2.76627,0.124211624,20.891540318384198,1.397346724744021,-0.015057117881778138,0.221068723890644
0.44927657,3373.6280789419293,3177.421974761147,6711.384417176616,0.0880185670759532,0.42492047,0.2446394952486013,2.715292,-1.2864345,0.118678704,20.284303045558364,1.6671101673510205,-0.013068650925542238,0.2545637417375725
0.32821086,1191.8124786466938,1655.6922751350924,1949.054880998452,0.032931374304107607,0.38831416,0.22856683042665052,7.0686374,-0.42876464,0.18240023,20.383273192778287,1.6896915702963344,-0.002616135246138467,0.29393011007791514
0.30027643,1419.3796258295993,1642.1911305481829,2449.343522488148,0.0424014869105537,0.34186906,0.21512433792484437,3.2517245,-8.738401,0.11730741,22.807299577536263,1.1140391368996818,0.01402255402725106,0.2120597627627901
0.5731886,2772.5874579530773,2958.4770831013916,5727.740365137626,0.06400067921905604,0.5609913,0.265377846409162,6.3075533,4.175956,0.17138056,19.201097746005836,2.230562439889734,0.020554600647080735,0.20538329618971585
0.43711317,3234.529706957073,3594.008252882146,7133.948528655911,0.07684128914723784,0.5813556,0.27169239218665087,8.751548,3.6606855,0.21644212,20.403872977584054,3.1051638614122097,-0.016313905314711157,0.24837114774737762
0.49119866,2466.6143783190914,2526.8908750882297,4772.9961383453465,0.06950596905428838,0.49462646,0.2491807525105542,3.7026453,1.6310618,0.1322567,20.39240925880024,1.7809037456670793,0.04325480381428969,0.28707976729206597
0.42834088,2103.809023775344,2566.844783544489,4417.123290259771,0.048187415317004,0.49458715,0.25415245952347437,11.379885,4.5344667,0.2304187,19.480793162481163,2.7035690203500926,0.036256996711897374,0.2410567833481676
0.35483748,2110.3907558618507,2460.048013556157,4134.125001511707,0.05818522145700386,0.3820838,0.23010732713963902,7.2662144,-0.022860086,0.1896236,23.103191769384747,2.055689600856983,0.013331665733633275,0.23602472368484329
